filename,module_name,module_params,execution_time,retrieval_f1,retrieval_recall,retrieval_precision,retrieval_ndcg,retrieval_map,retrieval_mrr,is_best
18.parquet,hybrid_cc,"{'top_k': 10, 'weights': (0.5, 0.5), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3192273135669363,0.8113207547169812,0.20660377358490567,0.4538537817021127,0.44606918238993704,0.46352201257861636,False
19.parquet,hybrid_cc,"{'top_k': 10, 'weights': (0.7, 0.3), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3192273135669363,0.8113207547169812,0.20660377358490567,0.4630675182800769,0.4610062893081761,0.47610062893081756,False
20.parquet,hybrid_cc,"{'top_k': 10, 'weights': (0.3, 0.7), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3192273135669363,0.8113207547169812,0.20660377358490567,0.39527539236860054,0.35959119496855346,0.3550314465408805,False
21.parquet,hybrid_cc,"{'top_k': 3, 'weights': (0.5, 0.5), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3320754716981132,0.5849056603773585,0.2389937106918239,0.36771124654258414,0.41037735849056595,0.4150943396226414,False
22.parquet,hybrid_cc,"{'top_k': 3, 'weights': (0.7, 0.3), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3622641509433962,0.6226415094339622,0.2641509433962264,0.39999820813547604,0.4261006289308175,0.43710691823899367,False
23.parquet,hybrid_cc,"{'top_k': 3, 'weights': (0.3, 0.7), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3037735849056603,0.5283018867924528,0.220125786163522,0.28789849421436675,0.2940251572327044,0.29245283018867924,False
24.parquet,hybrid_cc,"{'top_k': 5, 'weights': (0.5, 0.5), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3088948787061995,0.7358490566037735,0.20220125786163523,0.4347702062764049,0.43349056603773584,0.45094339622641505,False
25.parquet,hybrid_cc,"{'top_k': 5, 'weights': (0.7, 0.3), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3088948787061995,0.7358490566037735,0.20220125786163523,0.44398394285436904,0.4484276729559748,0.46352201257861636,False
26.parquet,hybrid_cc,"{'top_k': 5, 'weights': (0.3, 0.7), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3088948787061995,0.7358490566037735,0.20220125786163523,0.3761918169428928,0.3470125786163522,0.3424528301886792,False
27.parquet,hybrid_rsf,"{'top_k': 10, 'weights': (0.5, 0.5), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3192273135669363,0.8113207547169812,0.20660377358490567,0.4538537817021127,0.44606918238993704,0.46352201257861636,False
28.parquet,hybrid_rsf,"{'top_k': 10, 'weights': (0.7, 0.3), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3192273135669363,0.8113207547169812,0.20660377358490567,0.4630675182800769,0.4610062893081761,0.47610062893081756,False
29.parquet,hybrid_rsf,"{'top_k': 10, 'weights': (0.3, 0.7), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3192273135669363,0.8113207547169812,0.20660377358490567,0.39527539236860054,0.35959119496855346,0.3550314465408805,False
30.parquet,hybrid_rsf,"{'top_k': 3, 'weights': (0.5, 0.5), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3320754716981132,0.5849056603773585,0.2389937106918239,0.36771124654258414,0.41037735849056595,0.4150943396226414,False
31.parquet,hybrid_rsf,"{'top_k': 3, 'weights': (0.7, 0.3), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3622641509433962,0.6226415094339622,0.2641509433962264,0.39999820813547604,0.4261006289308175,0.43710691823899367,False
32.parquet,hybrid_rsf,"{'top_k': 3, 'weights': (0.3, 0.7), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3037735849056603,0.5283018867924528,0.220125786163522,0.28789849421436675,0.2940251572327044,0.29245283018867924,False
33.parquet,hybrid_rsf,"{'top_k': 5, 'weights': (0.5, 0.5), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3088948787061995,0.7358490566037735,0.20220125786163523,0.4347702062764049,0.43349056603773584,0.45094339622641505,False
34.parquet,hybrid_rsf,"{'top_k': 5, 'weights': (0.7, 0.3), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3088948787061995,0.7358490566037735,0.20220125786163523,0.44398394285436904,0.4484276729559748,0.46352201257861636,False
35.parquet,hybrid_rsf,"{'top_k': 5, 'weights': (0.3, 0.7), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3088948787061995,0.7358490566037735,0.20220125786163523,0.3761918169428928,0.3470125786163522,0.3424528301886792,False
36.parquet,hybrid_dbsf,"{'top_k': 10, 'weights': (0.5, 0.5), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3192273135669363,0.8113207547169812,0.20660377358490567,0.45803205605882563,0.45943396226415095,0.4713836477987421,False
37.parquet,hybrid_dbsf,"{'top_k': 10, 'weights': (0.7, 0.3), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3192273135669363,0.8113207547169812,0.20660377358490567,0.46623807159891234,0.46729559748427674,0.47641509433962265,False
38.parquet,hybrid_dbsf,"{'top_k': 10, 'weights': (0.3, 0.7), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3192273135669363,0.8113207547169812,0.20660377358490567,0.3985574382620526,0.3636792452830189,0.3584905660377358,False
39.parquet,hybrid_dbsf,"{'top_k': 3, 'weights': (0.5, 0.5), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3547169811320755,0.6415094339622641,0.25157232704402516,0.3787108003265495,0.43238993710691825,0.4371069182389937,False
40.parquet,hybrid_dbsf,"{'top_k': 3, 'weights': (0.7, 0.3), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.30754716981132074,0.5471698113207547,0.220125786163522,0.37050690956700544,0.42452830188679236,0.4213836477987421,False
41.parquet,hybrid_dbsf,"{'top_k': 3, 'weights': (0.3, 0.7), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.34150943396226413,0.6037735849056604,0.24528301886792453,0.3126119453495405,0.31289308176100633,0.3113207547169811,False
42.parquet,hybrid_dbsf,"{'top_k': 5, 'weights': (0.5, 0.5), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3088948787061995,0.7358490566037735,0.20220125786163523,0.4389484806331178,0.4468553459119497,0.4588050314465409,False
43.parquet,hybrid_dbsf,"{'top_k': 5, 'weights': (0.7, 0.3), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.3088948787061995,0.7358490566037735,0.20220125786163523,0.44715449617320446,0.4547169811320754,0.46383647798742145,False
44.parquet,hybrid_dbsf,"{'top_k': 5, 'weights': (0.3, 0.7), 'target_modules': ('bm25', 'vectordb'), 'target_module_params': ({'top_k': 3}, {'top_k': 3, 'embedding_model': 'openai', 'embedding_batch': 256})}",0.2399927490162399,0.33405211141060204,0.8113207547169812,0.21729559748427674,0.3985574382620526,0.3636792452830189,0.3584905660377358,False
