filename,module_name,module_params,execution_time,passage_reranker_retrieval_f1,passage_reranker_retrieval_recall,passage_reranker_retrieval_precision,passage_reranker_retrieval_ndcg,passage_reranker_retrieval_map,passage_reranker_retrieval_mrr,is_best
0.parquet,pass_reranker,{'top_k': 2},1.2676670866192512e-05,0.32075471698113206,0.4528301886792453,0.25471698113207547,0.3120020244470778,0.4056603773584906,0.4056603773584906,False
1.parquet,tart,{'top_k': 2},0.7291135832948504,0.5283018867924529,0.7547169811320755,0.41509433962264153,0.5439271253783649,0.6981132075471698,0.6981132075471698,True
2.parquet,upr,{'top_k': 2},0.8382733363025593,0.4716981132075472,0.6415094339622641,0.3867924528301887,0.44317271495611,0.5377358490566038,0.5377358490566038,False
3.parquet,rankgpt,{'top_k': 2},0.10665518832656573,0.38993710691823896,0.5660377358490566,0.3018867924528302,0.3785987917703263,0.49056603773584906,0.49056603773584906,False
4.parquet,colbert_reranker,{'top_k': 2},0.20231613573038354,0.4716981132075472,0.660377358490566,0.37735849056603776,0.5031618721386738,0.6415094339622641,0.6415094339622641,False
5.parquet,sentence_transformer_reranker,{'top_k': 2},0.0184902605020775,0.48427672955974843,0.6415094339622641,0.4056603773584906,0.5010167897453043,0.5849056603773585,0.5849056603773585,False
6.parquet,flag_embedding_reranker,"{'top_k': 2, 'batch': 16}",0.1734781895043715,0.5157232704402516,0.7358490566037735,0.4056603773584906,0.5095562005200558,0.6509433962264151,0.6509433962264151,False
