filename,module_name,module_params,execution_time,passage_reranker_retrieval_f1,passage_reranker_retrieval_recall,passage_reranker_retrieval_precision,is_best
0.parquet,pass_reranker,{'top_k': 5},6.223576409476144e-05,0.29761904761904756,0.8928571428571429,0.1785714285714286,False
1.parquet,tart,{'top_k': 5},0.2018635187830244,0.3333333333333334,1.0,0.20000000000000004,True
2.parquet,upr,{'top_k': 5},2.658166365964072,0.3333333333333334,1.0,0.20000000000000004,False
3.parquet,rankgpt,{'top_k': 5},0.15672120877674647,0.3333333333333334,1.0,0.20000000000000004,False
4.parquet,colbert_reranker,{'top_k': 5},0.15547779628208705,0.3214285714285715,0.9642857142857143,0.1928571428571429,False
5.parquet,sentence_transformer_reranker,{'top_k': 5},0.018606347697121755,0.3214285714285715,0.9642857142857143,0.1928571428571429,False
6.parquet,flag_embedding_reranker,{'top_k': 5},0.25558055298668997,0.3333333333333334,1.0,0.20000000000000004,False
