filename,module_name,module_params,execution_time,passage_filter_retrieval_f1,passage_filter_retrieval_recall,passage_filter_retrieval_precision,passage_filter_retrieval_ndcg,passage_filter_retrieval_map,passage_filter_retrieval_mrr,is_best
0.parquet,pass_passage_filter,{},1.3774296022811026e-05,0.5283018867924529,0.7547169811320755,0.41509433962264153,0.5439271253783649,0.6981132075471698,0.6981132075471698,False
1.parquet,similarity_threshold_cutoff,{'threshold': 0.85},0.030307391904435068,0.5534591194968552,0.6415094339622641,0.5094339622641509,0.5514395167081305,0.6037735849056604,0.6037735849056604,False
2.parquet,similarity_percentile_cutoff,{'percentile': 0.6},0.026651004575333506,0.0,0.0,0.0,0.0,0.0,0.0,False
3.parquet,threshold_cutoff,{'threshold': 0.85},1.6887232942401238e-05,0.6415094339622641,0.6792452830188679,0.6226415094339622,0.6607128785057735,0.660377358490566,0.660377358490566,True
4.parquet,percentile_cutoff,{'percentile': 0.6},4.1844709864202536e-05,0.6415094339622641,0.6415094339622641,0.6415094339622641,0.6415094339622641,0.6415094339622641,0.6415094339622641,False
